ENSG00000232912.5	369	458	260	94	395	220	265	216	139	184	386	130	144	95	173	206
ENSG00000221083.1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000270282.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280851.1	0	0	0	0	2	0	0	15	0	0	0	0	0	2	0	0
ENSG00000234619.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000224315.2	0	0	0	0	1	2	0	4	0	0	1	3	0	0	0	0
ENSG00000222511.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228423.2	0	0	0	0	5	0	18	0	0	0	0	1	0	0	0	0
ENSG00000229716.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074800.13	39264	33187	32815	18299	58443	28388	44931	34700	19424	31563	20103	26380	15978	18838	39481	33452
ENSG00000280816.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274258.1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000236269.1	0	0	0	0	0	0	9	0	0	0	1	2	0	5	4	1
ENSG00000230679.1	0	0	0	8	6	1	0	0	2	0	6	9	0	2	1	5
ENSG00000201725.1	18	0	0	0	2	0	0	0	0	0	0	0	5	0	1	0
ENSG00000238249.2	29	3	6	28	50	30	26	31	14	23	31	11	31	10	19	27
ENSG00000232208.2	133	44	24	12	42	34	14	3	7	20	10	42	34	23	27	33
ENSG00000232663.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131686.14	51	27	37	0	13	22	28	12	12	14	12	165	0	25	14	6
ENSG00000265141.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197241.3	0	0	0	0	0	3	0	0	0	0	1	5	0	3	3	2
ENSG00000142583.17	161	196	151	92	315	76	162	141	122	54	204	251	262	65	148	106
ENSG00000252404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281506.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
